IP,Protocol,Attack Type,DateTime,Interactions,Port,Severity,Response Time,Packet Size,Origin Country,Detected By
10.0.0.2,FTP,Malware,2025-02-12 10:46:52,39,21,High,306,829,Japan,Antivirus
172.20.30.40,TCP,Port Scanning,2025-02-12 10:46:52,79,22,Medium,105,516,China,IDS
203.0.113.4,FTP,Malware,2025-02-12 10:46:52,188,21,High,59,696,Brazil,Antivirus
10.10.10.10,ICMP,DDoS,2025-02-12 10:46:52,301,0,Critical,922,1271,China,IPS
192.168.1.1,HTTP,Cross-Site Scripting,2025-02-12 10:46:52,55,80,Medium,104,533,USA,SIEM
192.0.2.6,TCP,Port Scanning,2025-02-12 10:46:52,36,443,Medium,51,528,Brazil,IDS
192.168.1.1,FTP,Malware,2025-02-12 10:46:52,66,21,High,390,945,India,Antivirus
192.168.100.10,ICMP,DDoS,2025-02-12 10:46:52,158,0,Critical,733,1246,Canada,IPS
8.8.8.8,UDP,DDoS,2025-02-12 10:46:52,467,123,Critical,1184,1340,Japan,IPS
172.20.30.40,ICMP,Ping Flood,2025-02-12 10:46:52,133,0,Medium,345,1221,USA,IPS
172.20.30.40,HTTP,SQL Injection,2025-02-12 10:46:52,49,80,High,110,375,Brazil,SIEM
192.168.1.1,SSH,Brute Force,2025-02-12 10:46:52,280,22,High,80,339,Russia,Firewall
192.168.100.10,SSH,Unauthorized Access,2025-02-12 10:46:52,70,22,High,164,460,India,Firewall
172.20.30.40,HTTP,SQL Injection,2025-02-12 10:46:52,101,80,High,68,820,China,SIEM
10.10.10.10,SSH,Unauthorized Access,2025-02-12 10:46:52,69,22,High,93,215,Japan,Firewall
198.51.100.5,DNS,DNS Amplification,2025-02-12 10:46:52,209,53,High,481,1351,France,IPS
172.20.30.40,DNS,DNS Spoofing,2025-02-12 10:46:52,16,53,Medium,65,521,Brazil,IDS
10.10.10.10,SSH,Unauthorized Access,2025-02-12 10:46:52,178,22,High,138,316,Brazil,Firewall
192.0.2.6,SSH,Brute Force,2025-02-12 10:46:52,201,22,High,82,359,UK,Firewall
192.168.100.10,ICMP,Ping Flood,2025-02-12 10:46:52,215,0,Medium,683,1390,Russia,IPS
192.0.2.6,TCP,DDoS,2025-02-12 10:46:52,457,443,Critical,760,1363,Japan,IPS
10.0.0.2,DNS,DNS Spoofing,2025-02-12 10:46:52,87,53,Medium,136,208,India,IDS
172.20.30.40,UDP,Malware,2025-02-12 10:46:52,125,53,High,309,600,Japan,Antivirus
10.10.10.10,ICMP,DDoS,2025-02-12 10:46:52,356,0,Critical,1139,1283,UK,IPS
198.51.100.5,DNS,DNS Spoofing,2025-02-12 10:46:52,17,53,Medium,152,213,Japan,IDS
192.0.2.6,UDP,Malware,2025-02-12 10:46:52,145,68,High,78,963,UK,Antivirus
8.8.8.8,HTTPS,Zero-Day,2025-02-12 10:46:52,47,443,Critical,131,814,USA,SIEM
172.16.5.3,SSH,Brute Force,2025-02-12 10:46:52,277,22,High,43,421,India,Firewall
172.16.5.3,TCP,Brute Force,2025-02-12 10:46:52,241,22,High,35,278,Germany,Firewall
192.0.2.6,TCP,DDoS,2025-02-12 10:46:52,284,21,Critical,1964,1472,USA,IPS
192.168.1.1,FTP,Brute Force,2025-02-12 10:46:52,202,21,High,14,476,Russia,Firewall
198.51.100.5,SSH,Unauthorized Access,2025-02-12 10:46:52,106,22,High,205,280,France,Firewall
192.168.1.1,ICMP,Ping Flood,2025-02-12 10:46:52,185,0,Medium,234,1004,China,IPS
192.168.100.10,DNS,DNS Spoofing,2025-02-12 10:46:52,48,53,Medium,168,437,India,IDS
172.20.30.40,DNS,DNS Spoofing,2025-02-12 10:46:52,90,53,Medium,66,542,Japan,IDS
198.51.100.5,FTP,Malware,2025-02-12 10:46:52,190,21,High,371,728,Brazil,Antivirus
203.0.113.4,UDP,Malware,2025-02-12 10:46:52,170,53,High,229,970,Russia,Antivirus
192.0.2.6,FTP,Brute Force,2025-02-12 10:46:52,121,21,High,40,264,France,Firewall
203.0.113.4,TCP,Port Scanning,2025-02-12 10:46:52,82,25,Medium,78,598,France,IDS
172.20.30.40,DNS,DNS Spoofing,2025-02-12 10:46:52,60,53,Medium,63,294,China,IDS
172.20.30.40,SSH,Brute Force,2025-02-12 10:46:52,102,22,High,96,281,Russia,Firewall
172.16.5.3,FTP,Brute Force,2025-02-12 10:46:52,261,21,High,32,415,Germany,Firewall
172.20.30.40,UDP,Malware,2025-02-12 10:46:52,54,67,High,108,847,Japan,Antivirus
172.16.5.3,HTTPS,Zero-Day,2025-02-12 10:46:52,5,443,Critical,213,1151,USA,SIEM
172.16.5.3,HTTP,SQL Injection,2025-02-12 10:46:52,103,80,High,222,817,Japan,SIEM
203.0.113.4,FTP,Brute Force,2025-02-12 10:46:52,132,21,High,41,421,Canada,Firewall
172.20.30.40,HTTPS,Zero-Day,2025-02-12 10:46:52,24,443,Critical,341,423,USA,SIEM
192.168.1.1,SSH,Unauthorized Access,2025-02-12 10:46:52,96,22,High,151,266,Russia,Firewall
172.20.30.40,HTTP,SQL Injection,2025-02-12 10:46:52,71,80,High,159,656,India,SIEM
203.0.113.4,SSH,Unauthorized Access,2025-02-12 10:46:52,163,22,High,68,490,India,Firewall
10.10.10.10,UDP,Malware,2025-02-12 10:46:52,138,53,High,367,1008,UK,Antivirus
192.168.100.10,HTTP,SQL Injection,2025-02-12 10:46:52,62,80,High,121,806,Germany,SIEM
10.10.10.10,UDP,DDoS,2025-02-12 10:46:52,341,67,Critical,1563,1315,USA,IPS
8.8.8.8,HTTP,Cross-Site Scripting,2025-02-12 10:46:52,55,80,Medium,62,445,UK,SIEM
192.168.1.1,UDP,DDoS,2025-02-12 10:46:52,215,67,Critical,1951,1416,Canada,IPS
10.0.0.2,DNS,DNS Amplification,2025-02-12 10:46:52,425,53,High,1497,1208,Germany,IPS
10.0.0.2,SSH,Brute Force,2025-02-12 10:46:52,204,22,High,38,294,Canada,Firewall
192.168.1.1,UDP,DDoS,2025-02-12 10:46:52,112,53,Critical,1337,1350,Russia,IPS
192.168.1.1,UDP,DDoS,2025-02-12 10:46:52,457,123,Critical,1390,1491,China,IPS
192.168.100.10,TCP,Brute Force,2025-02-12 10:46:52,95,21,High,10,245,India,Firewall
10.10.10.10,TCP,Port Scanning,2025-02-12 10:46:52,87,22,Medium,64,433,Japan,IDS
172.16.5.3,HTTPS,Man-in-the-Middle,2025-02-12 10:46:52,144,443,Critical,466,910,India,Firewall
192.0.2.6,SSH,Unauthorized Access,2025-02-12 10:46:52,171,22,High,32,274,Canada,Firewall
203.0.113.4,HTTP,Cross-Site Scripting,2025-02-12 10:46:52,55,80,Medium,144,349,Brazil,SIEM
8.8.8.8,SSH,Unauthorized Access,2025-02-12 10:46:52,37,22,High,122,534,Brazil,Firewall
8.8.8.8,UDP,DDoS,2025-02-12 10:46:52,383,67,Critical,1279,1495,USA,IPS
203.0.113.4,FTP,Brute Force,2025-02-12 10:46:52,219,21,High,55,384,Brazil,Firewall
192.0.2.6,DNS,DNS Amplification,2025-02-12 10:46:52,258,53,High,402,1294,India,IPS
192.168.1.1,TCP,Port Scanning,2025-02-12 10:46:52,97,21,Medium,76,418,Canada,IDS
172.20.30.40,HTTP,SQL Injection,2025-02-12 10:46:52,124,80,High,180,994,China,SIEM
192.168.100.10,HTTP,Cross-Site Scripting,2025-02-12 10:46:52,111,80,Medium,176,220,UK,SIEM
198.51.100.5,SSH,Unauthorized Access,2025-02-12 10:46:52,80,22,High,223,218,Canada,Firewall
10.10.10.10,FTP,Brute Force,2025-02-12 10:46:52,259,21,High,54,331,France,Firewall
192.168.100.10,SSH,Brute Force,2025-02-12 10:46:52,66,22,High,61,409,Japan,Firewall
192.168.100.10,HTTPS,Zero-Day,2025-02-12 10:46:52,12,443,Critical,699,460,China,SIEM
10.10.10.10,FTP,Malware,2025-02-12 10:46:52,96,21,High,141,591,China,Antivirus
198.51.100.5,HTTPS,Man-in-the-Middle,2025-02-12 10:46:52,133,443,Critical,511,846,India,Firewall
198.51.100.5,SSH,Unauthorized Access,2025-02-12 10:46:52,33,22,High,166,663,France,Firewall
172.16.5.3,UDP,DDoS,2025-02-12 10:46:52,277,123,Critical,1300,1365,France,IPS
198.51.100.5,TCP,Port Scanning,2025-02-12 10:46:52,14,80,Medium,76,498,Japan,IDS
172.16.5.3,DNS,DNS Spoofing,2025-02-12 10:46:52,92,53,Medium,104,422,Japan,IDS
192.168.100.10,HTTPS,Man-in-the-Middle,2025-02-12 10:46:52,224,443,Critical,937,1454,Japan,Firewall
10.10.10.10,ICMP,Ping Flood,2025-02-12 10:46:52,397,0,Medium,507,1303,UK,IPS
8.8.8.8,UDP,DDoS,2025-02-12 10:46:52,286,123,Critical,1811,1428,Canada,IPS
192.168.100.10,DNS,DNS Spoofing,2025-02-12 10:46:52,95,53,Medium,50,509,Japan,IDS
192.168.100.10,FTP,Brute Force,2025-02-12 10:46:52,93,21,High,82,277,Germany,Firewall
192.0.2.6,HTTP,Cross-Site Scripting,2025-02-12 10:46:52,67,80,Medium,145,300,Japan,SIEM
8.8.8.8,UDP,Malware,2025-02-12 10:46:52,171,123,High,224,1082,Brazil,Antivirus
8.8.8.8,ICMP,Ping Flood,2025-02-12 10:46:52,165,0,Medium,576,1489,USA,IPS
8.8.8.8,ICMP,Ping Flood,2025-02-12 10:46:52,291,0,Medium,130,1330,Germany,IPS
10.10.10.10,DNS,DNS Amplification,2025-02-12 10:46:52,227,53,High,958,1295,USA,IPS
172.20.30.40,FTP,Malware,2025-02-12 10:46:52,92,21,High,363,869,Canada,Antivirus
192.168.100.10,HTTPS,Man-in-the-Middle,2025-02-12 10:46:52,82,443,Critical,219,1417,Russia,Firewall
198.51.100.5,HTTPS,Zero-Day,2025-02-12 10:46:52,37,443,Critical,775,671,Canada,SIEM
203.0.113.4,HTTPS,Zero-Day,2025-02-12 10:46:52,13,443,Critical,748,1121,Brazil,SIEM
172.20.30.40,FTP,Malware,2025-02-12 10:46:52,39,21,High,382,919,UK,Antivirus
203.0.113.4,SSH,Brute Force,2025-02-12 10:46:52,224,22,High,59,481,Canada,Firewall
203.0.113.4,UDP,Malware,2025-02-12 10:46:52,57,68,High,367,806,France,Antivirus
192.168.100.10,FTP,Brute Force,2025-02-12 10:46:52,263,21,High,40,207,France,Firewall
192.168.100.10,ICMP,Ping Flood,2025-02-12 10:46:52,193,0,Medium,223,1229,Germany,IPS
172.20.30.40,DNS,DNS Spoofing,2025-02-12 10:46:52,45,53,Medium,197,221,India,IDS
192.0.2.6,TCP,DDoS,2025-02-12 10:46:52,400,80,Critical,1750,1409,Brazil,IPS
172.20.30.40,UDP,DDoS,2025-02-12 10:46:52,448,53,Critical,1939,1278,India,IPS
10.0.0.2,ICMP,DDoS,2025-02-12 10:46:52,133,0,Critical,763,1369,UK,IPS
10.0.0.2,HTTPS,Zero-Day,2025-02-12 10:46:52,16,443,Critical,174,966,Brazil,SIEM
198.51.100.5,FTP,Malware,2025-02-12 10:46:52,62,21,High,76,506,China,Antivirus
192.168.1.1,HTTPS,Man-in-the-Middle,2025-02-12 10:46:52,206,443,Critical,833,926,Brazil,Firewall
10.0.0.2,HTTP,SQL Injection,2025-02-12 10:46:52,131,80,High,200,935,Japan,SIEM
203.0.113.4,DNS,DNS Amplification,2025-02-12 10:46:52,168,53,High,1153,1368,UK,IPS
192.0.2.6,ICMP,DDoS,2025-02-12 10:46:52,327,0,Critical,1566,1206,Russia,IPS
10.10.10.10,HTTP,SQL Injection,2025-02-12 10:46:52,128,80,High,136,598,USA,SIEM
10.0.0.2,FTP,Malware,2025-02-12 10:46:52,108,21,High,68,677,Japan,Antivirus
8.8.8.8,UDP,DDoS,2025-02-12 10:46:52,490,53,Critical,1733,1304,China,IPS
198.51.100.5,TCP,Brute Force,2025-02-12 10:46:52,120,21,High,17,487,UK,Firewall
172.20.30.40,HTTP,SQL Injection,2025-02-12 10:46:52,130,80,High,77,557,Canada,SIEM
172.20.30.40,FTP,Malware,2025-02-12 10:46:52,68,21,High,68,930,Japan,Antivirus
172.16.5.3,HTTPS,Zero-Day,2025-02-12 10:46:52,21,443,Critical,687,1093,USA,SIEM
192.0.2.6,HTTP,SQL Injection,2025-02-12 10:46:52,78,80,High,225,829,China,SIEM
192.168.1.1,SSH,Unauthorized Access,2025-02-12 10:46:52,118,22,High,179,413,Japan,Firewall
192.168.1.1,HTTP,Cross-Site Scripting,2025-02-12 10:46:52,81,80,Medium,102,383,Brazil,SIEM
10.0.0.2,HTTP,SQL Injection,2025-02-12 10:46:52,77,80,High,267,856,UK,SIEM
198.51.100.5,TCP,Brute Force,2025-02-12 10:46:52,196,22,High,15,298,Germany,Firewall
203.0.113.4,DNS,DNS Spoofing,2025-02-12 10:46:52,69,53,Medium,170,397,Russia,IDS
8.8.8.8,HTTPS,Zero-Day,2025-02-12 10:46:52,22,443,Critical,313,705,Canada,SIEM
10.10.10.10,TCP,Port Scanning,2025-02-12 10:46:52,68,22,Medium,147,394,Russia,IDS
198.51.100.5,ICMP,Ping Flood,2025-02-12 10:46:52,288,0,Medium,487,1021,Brazil,IPS
172.16.5.3,FTP,Brute Force,2025-02-12 10:46:52,102,21,High,34,286,India,Firewall
172.16.5.3,TCP,Port Scanning,2025-02-12 10:46:52,57,443,Medium,88,524,USA,IDS
172.20.30.40,UDP,Malware,2025-02-12 10:46:52,110,53,High,205,942,Brazil,Antivirus
172.20.30.40,HTTPS,Man-in-the-Middle,2025-02-12 10:46:52,49,443,Critical,788,1013,Germany,Firewall
192.0.2.6,HTTP,SQL Injection,2025-02-12 10:46:52,91,80,High,285,586,Canada,SIEM
172.20.30.40,ICMP,DDoS,2025-02-12 10:46:52,295,0,Critical,1883,1410,Canada,IPS
10.10.10.10,HTTP,SQL Injection,2025-02-12 10:46:52,89,80,High,75,751,USA,SIEM
8.8.8.8,FTP,Malware,2025-02-12 10:46:52,118,21,High,271,902,Russia,Antivirus
172.16.5.3,UDP,Malware,2025-02-12 10:46:52,53,53,High,324,523,Brazil,Antivirus
192.0.2.6,HTTP,SQL Injection,2025-02-12 10:46:52,30,80,High,193,545,China,SIEM
203.0.113.4,ICMP,Ping Flood,2025-02-12 10:46:52,322,0,Medium,528,1288,Germany,IPS
203.0.113.4,ICMP,Ping Flood,2025-02-12 10:46:52,301,0,Medium,562,1001,Canada,IPS
172.20.30.40,SSH,Brute Force,2025-02-12 10:46:52,271,22,High,22,348,India,Firewall
172.20.30.40,ICMP,Ping Flood,2025-02-12 10:46:52,219,0,Medium,471,1265,Russia,IPS
192.168.1.1,FTP,Malware,2025-02-12 10:46:52,97,21,High,171,905,Russia,Antivirus
10.0.0.2,HTTP,Cross-Site Scripting,2025-02-12 10:46:52,12,80,Medium,23,509,Germany,SIEM
192.168.100.10,ICMP,DDoS,2025-02-12 10:46:52,416,0,Critical,566,1387,Brazil,IPS
8.8.8.8,FTP,Malware,2025-02-12 10:46:52,57,21,High,161,879,France,Antivirus
192.168.100.10,HTTPS,Zero-Day,2025-02-12 10:46:52,28,443,Critical,598,964,Brazil,SIEM
10.0.0.2,HTTPS,Man-in-the-Middle,2025-02-12 10:46:52,196,443,Critical,431,549,Canada,Firewall
172.20.30.40,DNS,DNS Spoofing,2025-02-12 10:46:52,30,53,Medium,192,367,France,IDS
10.10.10.10,FTP,Malware,2025-02-12 10:46:52,100,21,High,211,919,USA,Antivirus
10.0.0.2,UDP,Malware,2025-02-12 10:46:52,161,67,High,284,787,USA,Antivirus
203.0.113.4,HTTPS,Zero-Day,2025-02-12 10:46:52,31,443,Critical,784,528,China,SIEM
172.20.30.40,DNS,DNS Amplification,2025-02-12 10:46:52,205,53,High,791,1223,USA,IPS
198.51.100.5,DNS,DNS Amplification,2025-02-12 10:46:52,426,53,High,1440,1228,Japan,IPS
10.0.0.2,TCP,Port Scanning,2025-02-12 10:46:52,73,25,Medium,58,273,USA,IDS
10.0.0.2,TCP,Port Scanning,2025-02-12 10:46:52,48,22,Medium,124,404,USA,IDS
172.20.30.40,TCP,Port Scanning,2025-02-12 10:46:52,52,443,Medium,49,273,France,IDS
203.0.113.4,DNS,DNS Amplification,2025-02-12 10:46:52,342,53,High,497,1099,China,IPS
203.0.113.4,ICMP,DDoS,2025-02-12 10:46:52,329,0,Critical,1155,1369,USA,IPS
192.0.2.6,SSH,Unauthorized Access,2025-02-12 10:46:52,163,22,High,61,553,China,Firewall
192.168.100.10,ICMP,DDoS,2025-02-12 10:46:52,379,0,Critical,1166,1404,Canada,IPS
172.16.5.3,ICMP,Ping Flood,2025-02-12 10:46:52,389,0,Medium,628,1024,Japan,IPS
192.168.1.1,TCP,Port Scanning,2025-02-12 10:46:52,15,443,Medium,99,304,UK,IDS
10.0.0.2,UDP,Malware,2025-02-12 10:46:52,174,68,High,361,518,UK,Antivirus
10.0.0.2,TCP,DDoS,2025-02-12 10:46:52,197,80,Critical,1031,1449,Brazil,IPS
192.168.100.10,UDP,DDoS,2025-02-12 10:46:52,176,67,Critical,1813,1372,China,IPS
172.16.5.3,TCP,DDoS,2025-02-12 10:46:52,269,25,Critical,574,1449,France,IPS
198.51.100.5,UDP,DDoS,2025-02-12 10:46:52,463,67,Critical,1497,1435,Canada,IPS
172.16.5.3,SSH,Brute Force,2025-02-12 10:46:52,179,22,High,32,313,India,Firewall
198.51.100.5,TCP,DDoS,2025-02-12 10:46:52,456,443,Critical,1754,1429,Japan,IPS
10.10.10.10,HTTPS,Zero-Day,2025-02-12 10:46:52,42,443,Critical,256,1132,China,SIEM
192.168.100.10,DNS,DNS Spoofing,2025-02-12 10:46:52,84,53,Medium,94,373,Germany,IDS
10.10.10.10,DNS,DNS Spoofing,2025-02-12 10:46:52,27,53,Medium,110,401,Japan,IDS
203.0.113.4,DNS,DNS Amplification,2025-02-12 10:46:52,388,53,High,1394,1055,China,IPS
172.16.5.3,HTTPS,Man-in-the-Middle,2025-02-12 10:46:52,227,443,Critical,203,594,USA,Firewall
8.8.8.8,TCP,DDoS,2025-02-12 10:46:52,430,443,Critical,705,1478,China,IPS
8.8.8.8,UDP,Malware,2025-02-12 10:46:52,61,53,High,391,1181,USA,Antivirus
172.20.30.40,ICMP,DDoS,2025-02-12 10:46:52,240,0,Critical,701,1405,India,IPS
10.10.10.10,SSH,Brute Force,2025-02-12 10:46:52,229,22,High,67,347,Japan,Firewall
8.8.8.8,HTTP,SQL Injection,2025-02-12 10:46:52,22,80,High,100,327,India,SIEM
198.51.100.5,UDP,DDoS,2025-02-12 10:46:52,337,53,Critical,734,1354,Japan,IPS
172.20.30.40,FTP,Brute Force,2025-02-12 10:46:52,74,21,High,49,412,Japan,Firewall
192.168.100.10,SSH,Unauthorized Access,2025-02-12 10:46:52,69,22,High,159,388,Japan,Firewall
192.168.100.10,HTTPS,Zero-Day,2025-02-12 10:46:52,15,443,Critical,123,749,Germany,SIEM
192.168.1.1,DNS,DNS Amplification,2025-02-12 10:46:52,405,53,High,1067,1383,Brazil,IPS
192.168.1.1,UDP,DDoS,2025-02-12 10:46:52,126,53,Critical,1050,1369,France,IPS
10.0.0.2,TCP,Brute Force,2025-02-12 10:46:52,235,25,High,22,345,China,Firewall
8.8.8.8,ICMP,Ping Flood,2025-02-12 10:46:52,90,0,Medium,436,1483,China,IPS
10.10.10.10,DNS,DNS Amplification,2025-02-12 10:46:52,271,53,High,1481,1448,Germany,IPS
192.168.100.10,HTTPS,Man-in-the-Middle,2025-02-12 10:46:52,102,443,Critical,861,1449,France,Firewall
192.0.2.6,UDP,Malware,2025-02-12 10:46:52,97,68,High,119,1047,Japan,Antivirus
172.16.5.3,ICMP,DDoS,2025-02-12 10:46:52,380,0,Critical,1878,1493,China,IPS
192.168.100.10,FTP,Malware,2025-02-12 10:46:52,114,21,High,328,1187,USA,Antivirus
192.168.1.1,DNS,DNS Amplification,2025-02-12 10:46:52,116,53,High,769,1413,Russia,IPS
192.0.2.6,TCP,Port Scanning,2025-02-12 10:46:52,27,443,Medium,135,271,Canada,IDS
192.168.1.1,SSH,Unauthorized Access,2025-02-12 10:46:52,33,22,High,222,558,Germany,Firewall
172.20.30.40,UDP,DDoS,2025-02-12 10:46:52,179,53,Critical,1962,1309,India,IPS
10.0.0.2,DNS,DNS Amplification,2025-02-12 10:46:52,336,53,High,664,1327,Canada,IPS
10.10.10.10,SSH,Brute Force,2025-02-12 10:46:52,178,22,High,17,318,Canada,Firewall
172.20.30.40,SSH,Unauthorized Access,2025-02-12 10:46:52,36,22,High,35,313,USA,Firewall
198.51.100.5,TCP,Brute Force,2025-02-12 10:46:52,150,443,High,69,259,Japan,Firewall
8.8.8.8,SSH,Brute Force,2025-02-12 10:46:52,299,22,High,40,345,Brazil,Firewall
192.0.2.6,HTTPS,Man-in-the-Middle,2025-02-12 10:46:52,57,443,Critical,295,921,Germany,Firewall
203.0.113.4,HTTPS,Zero-Day,2025-02-12 10:46:52,45,443,Critical,758,629,China,SIEM
198.51.100.5,HTTPS,Zero-Day,2025-02-12 10:46:52,15,443,Critical,122,1188,Japan,SIEM
10.0.0.2,SSH,Brute Force,2025-02-12 10:46:52,176,22,High,11,431,Germany,Firewall
192.0.2.6,HTTP,Cross-Site Scripting,2025-02-12 10:46:52,17,80,Medium,52,284,Japan,SIEM
10.10.10.10,UDP,Malware,2025-02-12 10:46:52,110,68,High,387,804,Russia,Antivirus
192.168.1.1,ICMP,DDoS,2025-02-12 10:46:52,321,0,Critical,1475,1273,Russia,IPS
10.10.10.10,HTTPS,Man-in-the-Middle,2025-02-12 10:46:52,168,443,Critical,975,742,Japan,Firewall
10.10.10.10,ICMP,DDoS,2025-02-12 10:46:52,230,0,Critical,544,1487,China,IPS
172.20.30.40,UDP,DDoS,2025-02-12 10:46:52,255,123,Critical,1456,1278,China,IPS
192.0.2.6,DNS,DNS Amplification,2025-02-12 10:46:52,166,53,High,828,1092,France,IPS
192.168.1.1,SSH,Brute Force,2025-02-12 10:46:52,167,22,High,86,243,Russia,Firewall
192.168.1.1,UDP,DDoS,2025-02-12 10:46:52,318,53,Critical,661,1323,India,IPS
192.0.2.6,TCP,DDoS,2025-02-12 10:46:52,247,21,Critical,1423,1203,UK,IPS
192.0.2.6,HTTP,Cross-Site Scripting,2025-02-12 10:46:52,51,80,Medium,187,568,France,SIEM
192.0.2.6,FTP,Malware,2025-02-12 10:46:52,127,21,High,98,545,India,Antivirus
10.10.10.10,DNS,DNS Amplification,2025-02-12 10:46:52,386,53,High,648,1500,UK,IPS
198.51.100.5,ICMP,Ping Flood,2025-02-12 10:46:52,362,0,Medium,205,1231,Russia,IPS
192.168.1.1,TCP,Brute Force,2025-02-12 10:46:52,267,80,High,57,343,UK,Firewall
192.0.2.6,HTTPS,Zero-Day,2025-02-12 10:46:52,42,443,Critical,777,572,USA,SIEM
172.16.5.3,UDP,Malware,2025-02-12 10:46:52,66,53,High,369,1071,Japan,Antivirus
192.168.100.10,TCP,DDoS,2025-02-12 10:46:52,495,25,Critical,1167,1326,Brazil,IPS
172.20.30.40,FTP,Brute Force,2025-02-12 10:46:52,175,21,High,75,385,France,Firewall
203.0.113.4,TCP,Port Scanning,2025-02-12 10:46:52,82,443,Medium,67,647,Brazil,IDS
192.168.100.10,SSH,Unauthorized Access,2025-02-12 10:46:52,41,22,High,227,355,USA,Firewall
172.16.5.3,UDP,DDoS,2025-02-12 10:46:52,221,53,Critical,1140,1429,Japan,IPS
10.10.10.10,HTTPS,Zero-Day,2025-02-12 10:46:52,47,443,Critical,367,652,Canada,SIEM
172.16.5.3,UDP,DDoS,2025-02-12 10:46:52,343,53,Critical,1281,1203,UK,IPS
10.0.0.2,FTP,Brute Force,2025-02-12 10:46:52,206,21,High,26,481,Brazil,Firewall
172.16.5.3,TCP,DDoS,2025-02-12 10:46:52,313,443,Critical,545,1419,India,IPS
203.0.113.4,HTTP,Cross-Site Scripting,2025-02-12 10:46:52,17,80,Medium,168,527,Germany,SIEM
8.8.8.8,HTTPS,Zero-Day,2025-02-12 10:46:52,46,443,Critical,126,911,Germany,SIEM
192.168.100.10,ICMP,Ping Flood,2025-02-12 10:46:52,351,0,Medium,349,1078,France,IPS
192.168.100.10,ICMP,DDoS,2025-02-12 10:46:52,205,0,Critical,1342,1222,Germany,IPS
8.8.8.8,FTP,Brute Force,2025-02-12 10:46:52,139,21,High,68,253,France,Firewall
192.168.1.1,SSH,Unauthorized Access,2025-02-12 10:46:52,175,22,High,186,296,Russia,Firewall
192.0.2.6,SSH,Unauthorized Access,2025-02-12 10:46:52,70,22,High,47,506,Canada,Firewall
10.10.10.10,HTTP,Cross-Site Scripting,2025-02-12 10:46:52,78,80,Medium,40,553,Germany,SIEM
172.20.30.40,HTTP,SQL Injection,2025-02-12 10:46:52,69,80,High,54,410,India,SIEM
192.168.100.10,DNS,DNS Spoofing,2025-02-12 10:46:52,93,53,Medium,138,406,China,IDS
10.10.10.10,DNS,DNS Amplification,2025-02-12 10:46:52,178,53,High,408,1154,Japan,IPS
192.0.2.6,FTP,Brute Force,2025-02-12 10:46:52,293,21,High,73,286,USA,Firewall
8.8.8.8,HTTP,Cross-Site Scripting,2025-02-12 10:46:52,29,80,Medium,57,408,France,SIEM
172.20.30.40,SSH,Brute Force,2025-02-12 10:46:52,60,22,High,57,493,UK,Firewall
8.8.8.8,DNS,DNS Amplification,2025-02-12 10:46:52,143,53,High,784,1154,UK,IPS
192.168.100.10,FTP,Malware,2025-02-12 10:46:52,66,21,High,270,761,France,Antivirus
10.10.10.10,HTTP,Cross-Site Scripting,2025-02-12 10:46:52,13,80,Medium,148,464,France,SIEM
192.168.100.10,UDP,DDoS,2025-02-12 10:46:52,256,123,Critical,731,1416,France,IPS
10.10.10.10,ICMP,DDoS,2025-02-12 10:46:52,154,0,Critical,1115,1320,Canada,IPS
192.168.1.1,HTTPS,Man-in-the-Middle,2025-02-12 10:46:52,217,443,Critical,387,691,Brazil,Firewall
10.10.10.10,ICMP,DDoS,2025-02-12 10:46:52,301,0,Critical,1002,1280,Brazil,IPS
198.51.100.5,TCP,Brute Force,2025-02-12 10:46:52,294,80,High,34,373,India,Firewall
192.168.100.10,UDP,DDoS,2025-02-12 10:46:52,458,67,Critical,596,1209,Japan,IPS
8.8.8.8,FTP,Malware,2025-02-12 10:46:52,56,21,High,141,676,Brazil,Antivirus
172.20.30.40,SSH,Unauthorized Access,2025-02-12 10:46:52,175,22,High,162,392,UK,Firewall
8.8.8.8,DNS,DNS Spoofing,2025-02-12 10:46:52,46,53,Medium,51,291,Russia,IDS
192.168.1.1,DNS,DNS Amplification,2025-02-12 10:46:52,425,53,High,368,1371,Russia,IPS
172.20.30.40,HTTPS,Man-in-the-Middle,2025-02-12 10:46:52,225,443,Critical,389,1248,USA,Firewall
172.16.5.3,HTTP,SQL Injection,2025-02-12 10:46:52,147,80,High,178,354,UK,SIEM
203.0.113.4,SSH,Brute Force,2025-02-12 10:46:52,139,22,High,93,316,France,Firewall
172.20.30.40,HTTPS,Zero-Day,2025-02-12 10:46:52,27,443,Critical,235,515,Canada,SIEM
203.0.113.4,HTTPS,Man-in-the-Middle,2025-02-12 10:46:52,66,443,Critical,369,881,UK,Firewall
192.168.1.1,HTTP,SQL Injection,2025-02-12 10:46:52,49,80,High,283,601,USA,SIEM
10.10.10.10,HTTPS,Zero-Day,2025-02-12 10:46:52,20,443,Critical,747,1052,Japan,SIEM
192.0.2.6,UDP,Malware,2025-02-12 10:46:52,143,68,High,371,945,Germany,Antivirus
192.168.100.10,TCP,Port Scanning,2025-02-12 10:46:52,41,443,Medium,65,564,Brazil,IDS
192.168.1.1,HTTPS,Zero-Day,2025-02-12 10:46:52,31,443,Critical,270,711,Russia,SIEM
10.10.10.10,FTP,Malware,2025-02-12 10:46:52,139,21,High,137,848,France,Antivirus
